repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,original_manifest_index,split_name,split_source_manifest,split_created_utc,split_algorithm,sample_index,Project,Focal_Class_agone,Test_Class,Focal_Path_agone,Test_Path,Module,Repo_Dir,Compiled_Focal_Path,Synthesized_Test_Rel_Path,Package,Java_Version,Build_Tool_agone,Recipe_Command_Windows,Recipe_Command_Posix,Recipe_ID,repo_exists,focal_exists,recipe_exists,duplicate_class_key,duplicate_focal_path,preflight_status,baseline_build_status,sandbox_readiness_status,sandbox_readiness_fail_stage,sandbox_readiness_detail,sandbox_readiness_path,sandbox_readiness_duration_sec,baseline_scope_status
61565876,https://github.com/ljacqu/DependencyInjector,eecb0f51c3f2ae9936c9ff64f486953eb3e48b3d,61565876:injector/src/main/java/ch/jalu/injector/utils/reflectionutils.java,ReflectionUtils,injector/src/main/java/ch/jalu/injector/utils/ReflectionUtils.java,22,98,736,10,9,5,25,2.5,maven,.,injector,injector,maven:injector,8,8,main,9,a0189cdf6cba51dd14432605039fc514efce23fc0cab3dc51782f3b3a774920e,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/61565876,promoted_before_storage_audit,189,188,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,117,61565876,ReflectionUtils,ReflectionUtils_RBL4_00880516Test,repos/61565876/injector/src/main/java/ch/jalu/injector/utils/ReflectionUtils.java,repos/61565876/injector/src/test/java/ch/jalu/injector/utils/ReflectionUtils_RBL4_00880516Test.java,injector,D:\A_ThucNghiem\compiledrepos\61565876,D:\A_ThucNghiem\compiledrepos\61565876\injector\src\main\java\ch\jalu\injector\utils\ReflectionUtils.java,injector/src/test/java/ch/jalu/injector/utils/ReflectionUtils_RBL4_00880516Test.java,ch.jalu.injector.utils,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\injector\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/injector/pom.xml"" clean test-compile",v3:61565876:maven:injector,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\117_61565876_00880516,0.539,PASS
61565876,https://github.com/ljacqu/DependencyInjector,eecb0f51c3f2ae9936c9ff64f486953eb3e48b3d,61565876:injector/src/main/java/ch/jalu/injector/handlers/postconstruct/postconstructmethodinvoker.java,PostConstructMethodInvoker,injector/src/main/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker.java,7,55,412,3,1,7,12,4.0,maven,.,injector,injector,maven:injector,8,8,main,7,91eb0e38bfa784dae46a769f735ef885ab1766ae0b476ba640cae99ab39598a5,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/61565876,promoted_before_storage_audit,219,218,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,118,61565876,PostConstructMethodInvoker,PostConstructMethodInvoker_RBL4_68accc5aTest,repos/61565876/injector/src/main/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker.java,repos/61565876/injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java,injector,D:\A_ThucNghiem\compiledrepos\61565876,D:\A_ThucNghiem\compiledrepos\61565876\injector\src\main\java\ch\jalu\injector\handlers\postconstruct\PostConstructMethodInvoker.java,injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java,ch.jalu.injector.handlers.postconstruct,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\injector\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/injector/pom.xml"" clean test-compile",v3:61565876:maven:injector,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\118_61565876_68accc5a,0.276,PASS
61565876,https://github.com/ljacqu/DependencyInjector,eecb0f51c3f2ae9936c9ff64f486953eb3e48b3d,61565876:injector/src/main/java/ch/jalu/injector/injectorimpl.java,InjectorImpl,injector/src/main/java/ch/jalu/injector/InjectorImpl.java,23,200,1398,18,10,8,48,2.6666666666666665,maven,.,injector,injector,maven:injector,8,8,main,5,347db4e944d0858d92d25dc72e84aa08ca93f424f775f173ae989510513eacc8,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/61565876,promoted_before_storage_audit,244,243,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,119,61565876,InjectorImpl,InjectorImpl_RBL4_0d84927dTest,repos/61565876/injector/src/main/java/ch/jalu/injector/InjectorImpl.java,repos/61565876/injector/src/test/java/ch/jalu/injector/InjectorImpl_RBL4_0d84927dTest.java,injector,D:\A_ThucNghiem\compiledrepos\61565876,D:\A_ThucNghiem\compiledrepos\61565876\injector\src\main\java\ch\jalu\injector\InjectorImpl.java,injector/src/test/java/ch/jalu/injector/InjectorImpl_RBL4_0d84927dTest.java,ch.jalu.injector,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\injector\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/injector/pom.xml"" clean test-compile",v3:61565876:maven:injector,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\119_61565876_0d84927d,0.277,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/data/provider/treedataprovider.java,TreeDataProvider,server/src/main/java/com/vaadin/data/provider/TreeDataProvider.java,1,125,903,12,11,3,18,1.5,maven,.,server,server,maven:server,8,8,main,10,429830ad9613b96620d3bdc47eaeede10699171b5988ebefc9a54b1d868993a6,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/6293402,promoted,112,111,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,120,6293402,TreeDataProvider,TreeDataProvider_RBL4_73451966Test,repos/6293402/server/src/main/java/com/vaadin/data/provider/TreeDataProvider.java,repos/6293402/server/src/test/java/com/vaadin/data/provider/TreeDataProvider_RBL4_73451966Test.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\data\provider\TreeDataProvider.java,server/src/test/java/com/vaadin/data/provider/TreeDataProvider_RBL4_73451966Test.java,com.vaadin.data.provider,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\120_6293402_73451966,277.369,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/server/vaadinportletrequest.java,VaadinPortletRequest,server/src/main/java/com/vaadin/server/VaadinPortletRequest.java,2,164,768,23,22,3,34,1.4782608695652173,maven,.,server,server,maven:server,8,8,main,3,1a5cf239b645b07a800c1371ecb680096ca27c52276893302fa6e351bb0bcbb2,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/6293402,promoted,119,118,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,121,6293402,VaadinPortletRequest,VaadinPortletRequest_RBL4_5e6ec39eTest,repos/6293402/server/src/main/java/com/vaadin/server/VaadinPortletRequest.java,repos/6293402/server/src/test/java/com/vaadin/server/VaadinPortletRequest_RBL4_5e6ec39eTest.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\server\VaadinPortletRequest.java,server/src/test/java/com/vaadin/server/VaadinPortletRequest_RBL4_5e6ec39eTest.java,com.vaadin.server,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\121_6293402_5e6ec39e,277.089,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/ui/abstractsingleselect.java,AbstractSingleSelect,server/src/main/java/com/vaadin/ui/AbstractSingleSelect.java,3,181,1095,25,15,4,38,1.52,maven,.,server,server,maven:server,8,8,main,9,3e38ed038b5b022d761e90018a9f0197c276ea40ebe029bfa9cafc35d6545e4a,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,163,162,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,122,6293402,AbstractSingleSelect,AbstractSingleSelect_RBL4_76a24253Test,repos/6293402/server/src/main/java/com/vaadin/ui/AbstractSingleSelect.java,repos/6293402/server/src/test/java/com/vaadin/ui/AbstractSingleSelect_RBL4_76a24253Test.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\ui\AbstractSingleSelect.java,server/src/test/java/com/vaadin/ui/AbstractSingleSelect_RBL4_76a24253Test.java,com.vaadin.ui,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\122_6293402_76a24253,277.093,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/util/encodeutil.java,EncodeUtil,server/src/main/java/com/vaadin/util/EncodeUtil.java,1,27,213,3,1,5,8,2.6666666666666665,maven,.,server,server,maven:server,8,8,main,7,306f81a475ca3492d0c72b494d41ccca82459cbc577135e3db2ec04078cb93ae,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,173,172,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,123,6293402,EncodeUtil,EncodeUtil_RBL4_b4ce0ae0Test,repos/6293402/server/src/main/java/com/vaadin/util/EncodeUtil.java,repos/6293402/server/src/test/java/com/vaadin/util/EncodeUtil_RBL4_b4ce0ae0Test.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\util\EncodeUtil.java,server/src/test/java/com/vaadin/util/EncodeUtil_RBL4_b4ce0ae0Test.java,com.vaadin.util,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\123_6293402_b4ce0ae0,259.525,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/server/localeservice.java,LocaleService,server/src/main/java/com/vaadin/server/LocaleService.java,1,97,771,6,2,7,15,2.5,maven,.,server,server,maven:server,8,8,main,6,26b2ae610b777ba6bdc2c8e1ff82fb7d8d112ca204bf774a7c7d5d5560618b53,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,220,219,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,124,6293402,LocaleService,LocaleService_RBL4_e764fd86Test,repos/6293402/server/src/main/java/com/vaadin/server/LocaleService.java,repos/6293402/server/src/test/java/com/vaadin/server/LocaleService_RBL4_e764fd86Test.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\server\LocaleService.java,server/src/test/java/com/vaadin/server/LocaleService_RBL4_e764fd86Test.java,com.vaadin.server,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\124_6293402_e764fd86,15.138,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/data/provider/datacommunicator.java,DataCommunicator,server/src/main/java/com/vaadin/data/provider/DataCommunicator.java,1,386,2460,55,31,11,87,1.5818181818181818,maven,.,server,server,maven:server,8,8,main,4,1e3f8db2dee539f5f8204682ae3dd8e76cbc237e03f30002120b64e55351592a,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,269,268,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,125,6293402,DataCommunicator,DataCommunicator_RBL4_9bb6c751Test,repos/6293402/server/src/main/java/com/vaadin/data/provider/DataCommunicator.java,repos/6293402/server/src/test/java/com/vaadin/data/provider/DataCommunicator_RBL4_9bb6c751Test.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\data\provider\DataCommunicator.java,server/src/test/java/com/vaadin/data/provider/DataCommunicator_RBL4_9bb6c751Test.java,com.vaadin.data.provider,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\125_6293402_9bb6c751,15.077,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/server/communication/metadatawriter.java,MetadataWriter,server/src/main/java/com/vaadin/server/communication/MetadataWriter.java,6,45,288,1,1,13,13,13.0,maven,.,server,server,maven:server,8,8,main,8,3985caebc3147b98ed4e6e4471cc3394d0a0d320ca98a834b862653bc80b7887,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,275,274,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,126,6293402,MetadataWriter,MetadataWriter_RBL4_7f52707cTest,repos/6293402/server/src/main/java/com/vaadin/server/communication/MetadataWriter.java,repos/6293402/server/src/test/java/com/vaadin/server/communication/MetadataWriter_RBL4_7f52707cTest.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\server\communication\MetadataWriter.java,server/src/test/java/com/vaadin/server/communication/MetadataWriter_RBL4_7f52707cTest.java,com.vaadin.server.communication,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\126_6293402_7f52707c,15.162,PASS
6293402,https://github.com/vaadin/framework,02c87d4918204dfc354c71bdecc395e605c20d8e,6293402:server/src/main/java/com/vaadin/server/communication/serverrpchandler.java,ServerRpcHandler,server/src/main/java/com/vaadin/server/communication/ServerRpcHandler.java,1,386,2472,22,9,19,72,3.272727272727273,maven,.,server,server,maven:server,8,8,main,5,24f4b1cf0a57998f2d117892c5b736d8e7a438fd3a75e1ac331a7abbd9f98d56,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6293402,promoted,294,293,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,127,6293402,ServerRpcHandler,ServerRpcHandler_RBL4_1a82f048Test,repos/6293402/server/src/main/java/com/vaadin/server/communication/ServerRpcHandler.java,repos/6293402/server/src/test/java/com/vaadin/server/communication/ServerRpcHandler_RBL4_1a82f048Test.java,server,D:\A_ThucNghiem\compiledrepos\6293402,D:\A_ThucNghiem\compiledrepos\6293402\server\src\main\java\com\vaadin\server\communication\ServerRpcHandler.java,server/src/test/java/com/vaadin/server/communication/ServerRpcHandler_RBL4_1a82f048Test.java,com.vaadin.server.communication,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\server\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/server/pom.xml"" clean test-compile",v3:6293402:maven:server,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\127_6293402_1a82f048,15.059,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-util/src/main/java/dk/dma/enav/util/coordinateconverter.java,CoordinateConverter,enav-util/src/main/java/dk/dma/enav/util/CoordinateConverter.java,4,65,577,5,4,2,9,1.8,maven,.,enav-util,enav-util,maven:enav-util,unknown,8,main,7,9a537a98fbddfd061bdd62e96840a0f887a354d54310992a27d4a90d391ede08,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/6437134,promoted,70,69,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,128,6437134,CoordinateConverter,CoordinateConverter_RBL4_8d23156cTest,repos/6437134/enav-util/src/main/java/dk/dma/enav/util/CoordinateConverter.java,repos/6437134/enav-util/src/test/java/dk/dma/enav/util/CoordinateConverter_RBL4_8d23156cTest.java,enav-util,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-util\src\main\java\dk\dma\enav\util\CoordinateConverter.java,enav-util/src/test/java/dk/dma/enav/util/CoordinateConverter_RBL4_8d23156cTest.java,dk.dma.enav.util,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\enav-util\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/enav-util/pom.xml"" clean test-compile",v3:6437134:maven:enav-util,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\128_6437134_8d23156c,2.413,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-util/src/main/java/dk/dma/enav/util/compass/compassutils.java,CompassUtils,enav-util/src/main/java/dk/dma/enav/util/compass/CompassUtils.java,2,33,183,4,4,3,9,2.25,maven,.,enav-util,enav-util,maven:enav-util,unknown,8,main,6,985c5a18ae0beb768e34b62f959ab1a0246b86a66bdec378dd29440a01af0623,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/6437134,promoted,101,100,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,129,6437134,CompassUtils,CompassUtils_RBL4_262d6b6cTest,repos/6437134/enav-util/src/main/java/dk/dma/enav/util/compass/CompassUtils.java,repos/6437134/enav-util/src/test/java/dk/dma/enav/util/compass/CompassUtils_RBL4_262d6b6cTest.java,enav-util,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-util\src\main\java\dk\dma\enav\util\compass\CompassUtils.java,enav-util/src/test/java/dk/dma/enav/util/compass/CompassUtils_RBL4_262d6b6cTest.java,dk.dma.enav.util.compass,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\enav-util\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/enav-util/pom.xml"" clean test-compile",v3:6437134:maven:enav-util,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\129_6437134_262d6b6c,2.407,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-model/src/main/java/dk/dma/enav/model/geometry/ellipse.java,Ellipse,enav-model/src/main/java/dk/dma/enav/model/geometry/Ellipse.java,7,142,1278,15,11,4,24,1.6,maven,.,enav-model,enav-model,maven:enav-model,unknown,8,main,5,941d66e7f95e7bdf37bf0c7b6dd5f330ea2b35c7a6b624f56d24dda3af5a9acb,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6437134,promoted,158,157,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,130,6437134,Ellipse,Ellipse_RBL4_2da8caedTest,repos/6437134/enav-model/src/main/java/dk/dma/enav/model/geometry/Ellipse.java,repos/6437134/enav-model/src/test/java/dk/dma/enav/model/geometry/Ellipse_RBL4_2da8caedTest.java,enav-model,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-model\src\main\java\dk\dma\enav\model\geometry\Ellipse.java,enav-model/src/test/java/dk/dma/enav/model/geometry/Ellipse_RBL4_2da8caedTest.java,dk.dma.enav.model.geometry,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl enav-model -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl enav-model -am clean test-compile",v3:6437134:maven:enav-model,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\130_6437134_2da8caed,21.147,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-model/src/main/java/dk/dma/enav/model/geometry/boundingbox.java,BoundingBox,enav-model/src/main/java/dk/dma/enav/model/geometry/BoundingBox.java,1,135,927,23,20,6,40,1.7391304347826086,maven,.,enav-model,enav-model,maven:enav-model,unknown,8,main,3,6c4223f1a6b857ebaccd6efb868e782573a402324a23ff1d3ada66fbd9d6f8a5,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6437134,promoted,212,211,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,131,6437134,BoundingBox,BoundingBox_RBL4_1f61159dTest,repos/6437134/enav-model/src/main/java/dk/dma/enav/model/geometry/BoundingBox.java,repos/6437134/enav-model/src/test/java/dk/dma/enav/model/geometry/BoundingBox_RBL4_1f61159dTest.java,enav-model,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-model\src\main\java\dk\dma\enav\model\geometry\BoundingBox.java,enav-model/src/test/java/dk/dma/enav/model/geometry/BoundingBox_RBL4_1f61159dTest.java,dk.dma.enav.model.geometry,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl enav-model -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl enav-model -am clean test-compile",v3:6437134:maven:enav-model,1,1,1,0,0,PASS,FAIL,FAIL,sandbox_prepare_failed,KeyError: 'Focal_Class',,0.099,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-serialization/src/main/java/dk/dma/enav/serialization/routerouteparser.java,RouteRouteParser,enav-serialization/src/main/java/dk/dma/enav/serialization/RouteRouteParser.java,2,134,1124,7,1,7,24,3.4285714285714284,maven,.,enav-serialization,enav-serialization,maven:enav-serialization,unknown,8,main,2,33ec8289d93eb3407309745694e49666f452293ec85bc36f17f3e8ac25056bcb,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/6437134,promoted,225,224,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,132,6437134,RouteRouteParser,RouteRouteParser_RBL4_6c97342fTest,repos/6437134/enav-serialization/src/main/java/dk/dma/enav/serialization/RouteRouteParser.java,repos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/RouteRouteParser_RBL4_6c97342fTest.java,enav-serialization,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-serialization\src\main\java\dk\dma\enav\serialization\RouteRouteParser.java,enav-serialization/src/test/java/dk/dma/enav/serialization/RouteRouteParser_RBL4_6c97342fTest.java,dk.dma.enav.serialization,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl enav-serialization -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl enav-serialization -am clean test-compile",v3:6437134:maven:enav-serialization,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\132_6437134_6c97342f,10.975,PASS
