sample_index,class_key,project,repo_id,focal_class,focal_path,module,scope_key,build_tool,java_version,complexity_half,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,selection_rank_in_repo,original_manifest_index,split_name,arm,generator,prompt,compilation,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,branch_coverage,line_coverage,method_coverage,mutation_coverage,strict_branch_coverage,strict_line_coverage,strict_method_coverage,strict_mutation_coverage
20,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/jetclientinstanceimpl.java,48046454,48046454,JetClientInstanceImpl,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/JetClientInstanceImpl.java,hazelcast-jet-core,maven:hazelcast-jet-core,Maven,1.8,lower_complexity_half,103,781,14,10,2,15,1.0714285714285714,3,76,pilot60,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\48046454\TestClasses_48046454_evosuite.failed,"jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\apache-artemis\2.11.0\apache-artemis-2.11.0.pom; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-console\2.11.0\artemis-console-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\activemq-branding\2.11.0\activemq-branding-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-plugin\2.11.0\artemis-plugin-2.11.0.war Evosuite generation performed correctly for the JetClientInstanceImpl class --//loading maven execution..// Test classes: -Dtest=com.hazelcast.jet.impl.JetClientInstanceImpl_RBL4Test_5e8ad51c Package command completed for 48046454_hazelcast-jet-core The test smell detector ended successfully An occured while trying to retrieve data coverage of the project 48046454_hazelcast-jet-core ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-ze",,,,,0.0,0.0,0.0,0.0
21,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/skewreductionpolicy.java,48046454,48046454,SkewReductionPolicy,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/SkewReductionPolicy.java,hazelcast-jet-core,maven:hazelcast-jet-core,Maven,1.8,higher_complexity_half,92,647,11,4,4,24,2.1818181818181817,1,156,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\48046454\TestClasses_48046454_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '48046454' ---- Processing project: 48046454, module: hazelcast-jet-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apa",,,,,0.0,0.0,0.0,0.0
21,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/skewreductionpolicy.java,48046454,48046454,SkewReductionPolicy,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/SkewReductionPolicy.java,hazelcast-jet-core,maven:hazelcast-jet-core,Maven,1.8,higher_complexity_half,92,647,11,4,4,24,2.1818181818181817,1,156,pilot60,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\48046454\TestClasses_48046454_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '48046454' ---- Processing project: 48046454, module: hazelcast-jet-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apa",,,,,0.0,0.0,0.0,0.0
22,49384652:niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/objecthelper.java,49384652,49384652,ObjectHelper,niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper.java,niubi-job-framework/niubi-job-core,maven:niubi-job-framework/niubi-job-core,Maven,1.8,lower_complexity_half,20,158,2,2,4,6,3.0,2,124,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\49384652\TestClasses_49384652_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"of type com.zuoxiaolong.niubi.job.core.helper.ReflectHelperTest.Parent - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/022_49384652_3f333538/compiledrepos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/ReflectHelperTest.java:[66,19] cannot find symbol - symbol: method setC(java.util.Date) - location: variable parentCopy of type com.zuoxiaolong.niubi.job.core.helper.ReflectHelperTest.Parent - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/022_49384652_3f333538/compiledrepos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/ReflectHelperTest.java:[68,39] cannot find symbol - symbol: method getA() - location: variable parentCopy of type com.zuoxiaolong.niubi.job.core.helper.ReflectHelperTest.Parent - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/022_49384652_3f333538/compiledrepos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/ReflectHelperTest.java:[69,37] cannot find symbol - symbol: method getB() - location: variable parentCopy of type com.zuoxiaolong.niubi.job.core.help",,,,,0.0,0.0,0.0,0.0
23,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/standbyjobserviceimpl.java,49384652,49384652,StandbyJobServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/StandbyJobServiceImpl.java,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,Maven,1.8,higher_complexity_half,87,751,5,5,5,10,2.0,1,176,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\49384652\TestClasses_49384652_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '49384652' ---- Processing project: 49384652, module: niubi-job-framework/niubi-job-service [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 49384652_niubi-job-framework/niubi-job-service is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the StandbyJobS",,,,,0.0,0.0,0.0,0.0
24,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/header.java,558963,558963,Header,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Header.java,httpcache4j-api,maven:httpcache4j-api,Maven,1.8,lower_complexity_half,43,307,5,2,4,11,2.2,3,138,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\558963\TestClasses_558963_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '558963' ---- Processing project: 558963, module: httpcache4j-api [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 558963_httpcache4j-api is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the Header class --//loading maven execution..// Test classes: -D",,,,,0.0,0.0,0.0,0.0
27,60578004:elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/server/serverservice.java,60578004,60578004,ServerService,elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/server/ServerService.java,elastic-jobx-core,maven:elastic-jobx-core,Maven,1.6,higher_complexity_half,85,749,17,15,4,25,1.4705882352941178,1,158,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\60578004\TestClasses_60578004_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '60578004' ---- Processing project: 60578004, module: elastic-jobx-core [RBL4] requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 60578004_elastic-jobx-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the ServerService class --//loading maven execution..//",,,,,0.0,0.0,0.0,0.0
28,61565876:injector/src/main/java/ch/jalu/injector/handlers/dependency/typesafeannotationhandler.java,61565876,61565876,TypeSafeAnnotationHandler,injector/src/main/java/ch/jalu/injector/handlers/dependency/TypeSafeAnnotationHandler.java,injector,maven:injector,Maven,1.8,lower_complexity_half,21,172,1,1,3,3,3.0,1,81,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"cwiki.apache.org/confluence/display/MAVEN/PluginExecutionException -------------------- Package command failed for project: 61565876_injector, test type: evosuite ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler File generated at: output/61565876/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TypeSafeAnnotationHandler_RBL4Test_35218d3d.java --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.handlers.dependency.TypeSafeAnnotationHandler_RBL4Test_35218d3d -------------------- The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/028_61565876_35218d3d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/dependency/TypeSafeAnnotation",,,,,0.0,0.0,0.0,0.0
28,61565876:injector/src/main/java/ch/jalu/injector/handlers/dependency/typesafeannotationhandler.java,61565876,61565876,TypeSafeAnnotationHandler,injector/src/main/java/ch/jalu/injector/handlers/dependency/TypeSafeAnnotationHandler.java,injector,maven:injector,Maven,1.8,lower_complexity_half,21,172,1,1,3,3,3.0,1,81,pilot60,evosuite,evosuite,-,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_evosuite.mavenfailed,"cwiki.apache.org/confluence/display/MAVEN/PluginExecutionException -------------------- Package command failed for project: 61565876_injector, test type: evosuite ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler File generated at: output/61565876/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TypeSafeAnnotationHandler_RBL4Test_35218d3d.java --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.handlers.dependency.TypeSafeAnnotationHandler_RBL4Test_35218d3d -------------------- The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/028_61565876_35218d3d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/dependency/TypeSafeAnnotation",,,,,0.0,0.0,0.0,0.0
29,61565876:injector/src/main/java/ch/jalu/injector/utils/injectorutils.java,61565876,61565876,InjectorUtils,injector/src/main/java/ch/jalu/injector/utils/InjectorUtils.java,injector,maven:injector,Maven,1.8,higher_complexity_half,49,293,9,8,4,19,2.111111111111111,4,153,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,pit_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\61565876\TestClasses_61565876_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,for the InjectorUtils class --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.utils.InjectorUtils_RBL4Test_32d528d0 -------------------- The following general errors were encountered during the Maven build: - Failed to execute goal org.pitest:pitest-maven:1.16.0:mutationCoverage (default-cli) on project injector: Execution default-cli of goal org.pitest:pitest-maven:1.16.0:mutationCoverage failed: Coverage generation minion exited abnormally! (UNKNOWN_ERROR) - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM : Java HotSpot(TM) 64-Bit Server VM - Vendor : Oracle Corporation - Version : 25.172-b11 - Uptime : 18619 - Input -> - 1 : -Dclassworlds.conf=C:\Program Files\Apache\maven\bin\m2.conf - 2 : -Dmaven.home=C:\Program Files\Apache\maven - 3 : -Dlibrary.jansi.path=C:\Program Files\Apache\maven\lib\jansi-native - 4 : -Dmaven.multiModuleProjectDirectory=D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\029_61565876_32d528d0\compiledrepos\61565876\injector - BootClassPathSupported : true - - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM :,,,,,0.0,0.0,0.0,0.0
29,61565876:injector/src/main/java/ch/jalu/injector/utils/injectorutils.java,61565876,61565876,InjectorUtils,injector/src/main/java/ch/jalu/injector/utils/InjectorUtils.java,injector,maven:injector,Maven,1.8,higher_complexity_half,49,293,9,8,4,19,2.111111111111111,4,153,pilot60,evosuite,evosuite,-,0,pit_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\61565876\TestClasses_61565876_evosuite.mavenfailed,for the InjectorUtils class --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.utils.InjectorUtils_RBL4Test_32d528d0 -------------------- The following general errors were encountered during the Maven build: - Failed to execute goal org.pitest:pitest-maven:1.16.0:mutationCoverage (default-cli) on project injector: Execution default-cli of goal org.pitest:pitest-maven:1.16.0:mutationCoverage failed: Coverage generation minion exited abnormally! (UNKNOWN_ERROR) - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM : Java HotSpot(TM) 64-Bit Server VM - Vendor : Oracle Corporation - Version : 25.172-b11 - Uptime : 18619 - Input -> - 1 : -Dclassworlds.conf=C:\Program Files\Apache\maven\bin\m2.conf - 2 : -Dmaven.home=C:\Program Files\Apache\maven - 3 : -Dlibrary.jansi.path=C:\Program Files\Apache\maven\lib\jansi-native - 4 : -Dmaven.multiModuleProjectDirectory=D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\029_61565876_32d528d0\compiledrepos\61565876\injector - BootClassPathSupported : true - - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM :,,,,,0.0,0.0,0.0,0.0
30,6293402:server/src/main/java/com/vaadin/data/provider/listdataprovider.java,6293402,6293402,ListDataProvider,server/src/main/java/com/vaadin/data/provider/ListDataProvider.java,server,maven:server,Maven,1.8,lower_complexity_half,66,458,9,7,2,11,1.2222222222222223,1,71,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP",,,,,0.0,0.0,0.0,0.0
30,6293402:server/src/main/java/com/vaadin/data/provider/listdataprovider.java,6293402,6293402,ListDataProvider,server/src/main/java/com/vaadin/data/provider/ListDataProvider.java,server,maven:server,Maven,1.8,lower_complexity_half,66,458,9,7,2,11,1.2222222222222223,1,71,pilot60,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP",,,,,0.0,0.0,0.0,0.0
31,6293402:server/src/main/java/com/vaadin/util/currentinstance.java,6293402,6293402,CurrentInstance,server/src/main/java/com/vaadin/util/CurrentInstance.java,server,maven:server,Maven,1.8,higher_complexity_half,171,1180,12,8,6,37,3.0833333333333335,2,210,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP",,,,,0.0,0.0,0.0,0.0
31,6293402:server/src/main/java/com/vaadin/util/currentinstance.java,6293402,6293402,CurrentInstance,server/src/main/java/com/vaadin/util/CurrentInstance.java,server,maven:server,Maven,1.8,higher_complexity_half,171,1180,12,8,6,37,3.0833333333333335,2,210,pilot60,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP",,,,,0.0,0.0,0.0,0.0
32,6437134:enav-model/src/main/java/dk/dma/enav/safety/safetyzones.java,6437134,6437134,SafetyZones,enav-model/src/main/java/dk/dma/enav/safety/SafetyZones.java,enav-model,maven:enav-model,Maven,1.8,lower_complexity_half,43,555,4,4,1,4,1.0,4,24,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"typ --//loading evosuite generation..// Evosuite generation performed correctly for the SafetyZones class --//loading maven execution..// Test classes: -Dtest=dk.dma.enav.safety.SafetyZones_RBL4Test_d088ee82 Package command completed for 6437134_enav-model The test smell detector ended successfully DataFrame saved to ./output/6437134/TestClasses_6437134_enav-model_evosuite.csv ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: SafetyZones Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: SafetyZones File generated at: output/6437134/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SafetyZones_RBL4Test_d088ee82.java --//loading maven execution..// Test classes: -Dtest=dk.dma.enav.safety.SafetyZones_RBL4Test_d088ee82 -------------------- The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resu",,,,,0.0,0.0,0.0,0.0
