sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail
20,48046454,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/jetclientinstanceimpl.java,JetClientInstanceImpl,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\48046454\TestClasses_48046454_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\apache-artemis\2.11.0\apache-artemis-2.11.0.pom; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-console\2.11.0\artemis-console-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\activemq-branding\2.11.0\activemq-branding-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-plugin\2.11.0\artemis-plugin-2.11.0.war Evosuite generation performed correctly for the JetClientInstanceImpl class --//loading maven execution..// Test classes: -Dtest=com.hazelcast.jet.impl.JetClientInstanceImpl_RBL4Test_5e8ad51c Package command completed for 48046454_hazelcast-jet-core The test smell detector ended successfully An occured while trying to retrieve data coverage of the project 48046454_hazelcast-jet-core ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-ze"
20,48046454,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/jetclientinstanceimpl.java,JetClientInstanceImpl,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\48046454\TestClasses_48046454_evosuite.failed,"jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\apache-artemis\2.11.0\apache-artemis-2.11.0.pom; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-console\2.11.0\artemis-console-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\activemq-branding\2.11.0\activemq-branding-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-plugin\2.11.0\artemis-plugin-2.11.0.war Evosuite generation performed correctly for the JetClientInstanceImpl class --//loading maven execution..// Test classes: -Dtest=com.hazelcast.jet.impl.JetClientInstanceImpl_RBL4Test_5e8ad51c Package command completed for 48046454_hazelcast-jet-core The test smell detector ended successfully An occured while trying to retrieve data coverage of the project 48046454_hazelcast-jet-core ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-ze"
28,61565876,61565876:injector/src/main/java/ch/jalu/injector/handlers/dependency/typesafeannotationhandler.java,TypeSafeAnnotationHandler,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"cwiki.apache.org/confluence/display/MAVEN/PluginExecutionException -------------------- Package command failed for project: 61565876_injector, test type: evosuite ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler File generated at: output/61565876/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TypeSafeAnnotationHandler_RBL4Test_35218d3d.java --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.handlers.dependency.TypeSafeAnnotationHandler_RBL4Test_35218d3d -------------------- The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/028_61565876_35218d3d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/dependency/TypeSafeAnnotation"
28,61565876,61565876:injector/src/main/java/ch/jalu/injector/handlers/dependency/typesafeannotationhandler.java,TypeSafeAnnotationHandler,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_evosuite.mavenfailed,"cwiki.apache.org/confluence/display/MAVEN/PluginExecutionException -------------------- Package command failed for project: 61565876_injector, test type: evosuite ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: TypeSafeAnnotationHandler File generated at: output/61565876/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TypeSafeAnnotationHandler_RBL4Test_35218d3d.java --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.handlers.dependency.TypeSafeAnnotationHandler_RBL4Test_35218d3d -------------------- The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/028_61565876_35218d3d/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/dependency/TypeSafeAnnotation"
27,60578004,60578004:elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/server/serverservice.java,ServerService,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\60578004\TestClasses_60578004_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '60578004' ---- Processing project: 60578004, module: elastic-jobx-core [RBL4] requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 60578004_elastic-jobx-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the ServerService class --//loading maven execution..//"
29,61565876,61565876:injector/src/main/java/ch/jalu/injector/utils/injectorutils.java,InjectorUtils,gpt,gpt-4o-mini-2024-07-18,pit_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\61565876\TestClasses_61565876_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,for the InjectorUtils class --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.utils.InjectorUtils_RBL4Test_32d528d0 -------------------- The following general errors were encountered during the Maven build: - Failed to execute goal org.pitest:pitest-maven:1.16.0:mutationCoverage (default-cli) on project injector: Execution default-cli of goal org.pitest:pitest-maven:1.16.0:mutationCoverage failed: Coverage generation minion exited abnormally! (UNKNOWN_ERROR) - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM : Java HotSpot(TM) 64-Bit Server VM - Vendor : Oracle Corporation - Version : 25.172-b11 - Uptime : 18619 - Input -> - 1 : -Dclassworlds.conf=C:\Program Files\Apache\maven\bin\m2.conf - 2 : -Dmaven.home=C:\Program Files\Apache\maven - 3 : -Dlibrary.jansi.path=C:\Program Files\Apache\maven\lib\jansi-native - 4 : -Dmaven.multiModuleProjectDirectory=D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\029_61565876_32d528d0\compiledrepos\61565876\injector - BootClassPathSupported : true - - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM :
29,61565876,61565876:injector/src/main/java/ch/jalu/injector/utils/injectorutils.java,InjectorUtils,evosuite,evosuite,pit_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\61565876\TestClasses_61565876_evosuite.mavenfailed,for the InjectorUtils class --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.utils.InjectorUtils_RBL4Test_32d528d0 -------------------- The following general errors were encountered during the Maven build: - Failed to execute goal org.pitest:pitest-maven:1.16.0:mutationCoverage (default-cli) on project injector: Execution default-cli of goal org.pitest:pitest-maven:1.16.0:mutationCoverage failed: Coverage generation minion exited abnormally! (UNKNOWN_ERROR) - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM : Java HotSpot(TM) 64-Bit Server VM - Vendor : Oracle Corporation - Version : 25.172-b11 - Uptime : 18619 - Input -> - 1 : -Dclassworlds.conf=C:\Program Files\Apache\maven\bin\m2.conf - 2 : -Dmaven.home=C:\Program Files\Apache\maven - 3 : -Dlibrary.jansi.path=C:\Program Files\Apache\maven\lib\jansi-native - 4 : -Dmaven.multiModuleProjectDirectory=D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\029_61565876_32d528d0\compiledrepos\61565876\injector - BootClassPathSupported : true - - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM :
32,6437134,6437134:enav-model/src/main/java/dk/dma/enav/safety/safetyzones.java,SafetyZones,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"typ --//loading evosuite generation..// Evosuite generation performed correctly for the SafetyZones class --//loading maven execution..// Test classes: -Dtest=dk.dma.enav.safety.SafetyZones_RBL4Test_d088ee82 Package command completed for 6437134_enav-model The test smell detector ended successfully DataFrame saved to ./output/6437134/TestClasses_6437134_enav-model_evosuite.csv ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: SafetyZones Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: SafetyZones File generated at: output/6437134/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SafetyZones_RBL4Test_d088ee82.java --//loading maven execution..// Test classes: -Dtest=dk.dma.enav.safety.SafetyZones_RBL4Test_d088ee82 -------------------- The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resu"
35,64487983,64487983:hexagonal/src/main/java/com/iluwatar/hexagonal/domain/lotteryticket.java,LotteryTicket,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\64487983\TestClasses_64487983_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"erate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '64487983' ---- Processing project: 64487983, module: hexagonal [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 64487983_hexagonal is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the LotteryTicket class --//loading maven execution..// Test classes: -Dtest=com.iluwatar.hexagonal.domain.LotteryTicket_RBL4Test_81d1374a Package command completed for 64487983_hexagonal The test smell detector ended successfully DataFrame saved to ./output/64487983/TestClasses_64487983_hexagonal_evosuite.csv ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal class: LotteryTicket Fetching prompts dictionary... Fetching agents dictionary... Fetching agents dictionary... Fetching agents dictionary... API call completed with test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot, focal"
30,6293402,6293402:server/src/main/java/com/vaadin/data/provider/listdataprovider.java,ListDataProvider,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
30,6293402,6293402:server/src/main/java/com/vaadin/data/provider/listdataprovider.java,ListDataProvider,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
31,6293402,6293402:server/src/main/java/com/vaadin/util/currentinstance.java,CurrentInstance,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
31,6293402,6293402:server/src/main/java/com/vaadin/util/currentinstance.java,CurrentInstance,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP"
36,66303306,66303306:event/src/main/java/com/bazaarvoice/emodb/event/db/astyanax/defaultslaballocator.java,DefaultSlabAllocator,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '66303306' ---- Processing project: 66303306, module: event [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 66303306_event is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the DefaultSlabAllocator class --//loading maven execution..// Test classes: -Dtest=com.bazaarvoice.emodb.event.db.astyanax.DefaultSlabAllocator_RBL4Test_b8c57976 Package command completed for 66303306_event The test smell detector ended successfully DataFrame saved to ./output/66303306/TestClasses_66303306_event_evosuite.csv ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making API call with llm: gpt-4o-mini-2024-07-18, technique: rbl4-zero-sh"
40,74999474,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/parsecasynccompletionhandlerbase.java,ParsecAsyncCompletionHandlerBase,gpt,gpt-4o-mini-2024-07-18,gradle_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\74999474\TestClasses_74999474_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '74999474' ---- Processing project: 74999474, module: parsec-clients [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 74999474_parsec-clients is a Gradle project 74999474_parsec-clients is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation"
40,74999474,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/parsecasynccompletionhandlerbase.java,ParsecAsyncCompletionHandlerBase,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\74999474\TestClasses_74999474_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '74999474' ---- Processing project: 74999474, module: parsec-clients [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 74999474_parsec-clients is a Gradle project 74999474_parsec-clients is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation"
41,74999474,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/parsecasynchttpclient.java,ParsecAsyncHttpClient,gpt,gpt-4o-mini-2024-07-18,gradle_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\74999474\TestClasses_74999474_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '74999474' ---- Processing project: 74999474, module: parsec-clients [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 74999474_parsec-clients is a Gradle project 74999474_parsec-clients is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation"
41,74999474,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/parsecasynchttpclient.java,ParsecAsyncHttpClient,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\74999474\TestClasses_74999474_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '74999474' ---- Processing project: 74999474, module: parsec-clients [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 74999474_parsec-clients is a Gradle project 74999474_parsec-clients is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation"
39,6944525,6944525:d2/src/main/java/com/linkedin/d2/balancer/util/loadbalancerutil.java,LoadBalancerUtil,gpt,gpt-4o-mini-2024-07-18,gradle_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6944525' ---- Processing project: 6944525, module: d2 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6944525_d2 is a Gradle project 6944525_d2 is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed corre"
