Project,Focal_Class,Test_Class,Focal_Path,Test_Path,Module,Repo_URL,Commit_SHA,NLOC,Max_Method_CC,Public_Method_Count,Method_Count,Avg_Method_CC,Sum_Method_CC,Java_Version,Build_Tool,Selected_Type,Dependency_Command,Compile_Command,Test_Compile_Command,Working_Directory,Build_Recipe_ID,Validation_Log,source_row_index,compiled_focal_path,compiled_test_path
3526892,DataGenerator,DataGeneratorTest,repos/3526892/data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,repos/3526892/data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java,data-generator,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,234,7,12,13,2.92,38,unknown_but_builds_with_jdk8,maven,main,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,,recipe_3526892,logs/repair/3526892_20260713_192338_attempt_2.log,73,compiledrepos/3526892/data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,compiledrepos/3526892/data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java
3526892,DataGenerator,DataGeneratorTest,repos/3526892/data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,repos/3526892/data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java,data-generator,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,234,7,12,13,2.92,38,unknown_but_builds_with_jdk8,maven,main,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,,recipe_3526892,logs/repair/3526892_20260713_192338_attempt_2.log,74,compiledrepos/3526892/data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,compiledrepos/3526892/data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java
3526892,DataGenerator,DataGeneratorTest,repos/3526892/data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,repos/3526892/data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java,data-generator,https://github.com/ipeirotis/Troia-Server,5c18a6cc519a148c58d8ed5483fb6809e5623ee9,234,7,12,13,2.92,38,unknown_but_builds_with_jdk8,maven,main,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,mvn -U -s ../../repair_configs/3526892/settings_retry.xml test-compile -DskipTests -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dlicense.skip=true -Dgpg.skip=true -Ddocker.skip=true -Dfrontend.skip=true,,recipe_3526892,logs/repair/3526892_20260713_192338_attempt_2.log,75,compiledrepos/3526892/data-generator/src/main/java/com/datascience/gal/dataGenerator/DataGenerator.java,compiledrepos/3526892/data-generator/src/test/java/com/datascience/gal/dataGenerator/DataGeneratorTest.java
89562636,TransactionManager,TransactionManagerTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/TransactionManager.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/TransactionManagerTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,98,6,8,9,2.33,21,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,76,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/TransactionManager.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/TransactionManagerTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,77,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,78,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,79,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,80,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,81,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,82,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,83,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,84,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,85,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapPacket,CoapPacketTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,365,12,37,42,2.38,100,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,86,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/packet/CoapPacket.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/packet/CoapPacketTest.java
89562636,CoapTcpCSM,CoapTcpCSMTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,104,9,13,13,2.69,35,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,87,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java
89562636,CoapTcpCSM,CoapTcpCSMTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,104,9,13,13,2.69,35,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,88,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java
89562636,CoapTcpCSM,CoapTcpCSMTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,104,9,13,13,2.69,35,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,89,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java
89562636,CoapTcpCSM,CoapTcpCSMTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,104,9,13,13,2.69,35,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,90,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java
89562636,CoapTcpCSM,CoapTcpCSMTest,repos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,repos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java,coap-core,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,104,9,13,13,2.69,35,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,91,compiledrepos/89562636/coap-core/src/main/java/com/mbed/coap/server/internal/CoapTcpCSM.java,compiledrepos/89562636/coap-core/src/test/java/com/mbed/coap/server/internal/CoapTcpCSMTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,92,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,93,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,94,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,95,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,96,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,97,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,98,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,99,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,100,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,ResourceModel,ResourceModelTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,103,9,15,16,1.5,24,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,101,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java
89562636,TransportBinding,TransportBindingTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/transport/TransportBinding.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/transport/TransportBindingTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,84,7,8,8,3.5,28,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,102,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/transport/TransportBinding.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/transport/TransportBindingTest.java
89562636,TransportBinding,TransportBindingTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/transport/TransportBinding.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/transport/TransportBindingTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,84,7,8,8,3.5,28,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,103,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/transport/TransportBinding.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/transport/TransportBindingTest.java
89562636,TLVDeserializer,TLVDeserializerTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,138,6,6,17,2.12,36,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,104,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java
89562636,TLVDeserializer,TLVDeserializerTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,138,6,6,17,2.12,36,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,105,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java
89562636,TLVDeserializer,TLVDeserializerTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,138,6,6,17,2.12,36,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,106,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java
89562636,TLVDeserializer,TLVDeserializerTest,repos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,repos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,lwm2m,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,138,6,6,17,2.12,36,8,maven,main,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,107,compiledrepos/89562636/lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,compiledrepos/89562636/lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java
