repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,original_manifest_index,split_name,split_source_manifest,split_created_utc,split_algorithm
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/wordladder/solution.java,Solution,leetcode/battleships-in-a-board/src/main/java/com/github/WordLadder/Solution.java,8,109,847,8,2,4,21,2.625,gradle,leetcode/battleships-in-a-board,leetcode/battleships-in-a-board,.,gradle:leetcode/battleships-in-a-board,8,8,main,8,530b58123b4f93ed1194c435db93a27685efb72b672647761d6382e84b6a27fe,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/41627638,promoted_before_storage_audit,156,155,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/movezeroes/solution.java,Solution,leetcode/battleships-in-a-board/src/main/java/com/github/MoveZeroes/Solution.java,2,26,176,1,1,5,5,5.0,gradle,leetcode/battleships-in-a-board,leetcode/battleships-in-a-board,.,gradle:leetcode/battleships-in-a-board,8,8,main,10,6776e666bd1b85511657690a6837fd080282c43887cdf12ddbff1cda8de9878e,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/41627638,promoted_before_storage_audit,169,168,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/reverselinkedlist/solution.java,Solution,leetcode/battleships-in-a-board/src/main/java/com/github/ReverseLinkedList/Solution.java,1,31,188,2,1,5,6,3.0,gradle,leetcode/battleships-in-a-board,leetcode/battleships-in-a-board,.,gradle:leetcode/battleships-in-a-board,8,8,main,7,35d65a39f40b60ed29fd531e6154d6e15f2c7ab7fd3a2b7eaf8d3c9969ba7e44,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/41627638,promoted_before_storage_audit,170,169,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/islandperimeter/solution.java,Solution,leetcode/battleships-in-a-board/src/main/java/com/github/IslandPerimeter/Solution.java,2,40,316,4,1,5,13,3.25,gradle,leetcode/battleships-in-a-board,leetcode/battleships-in-a-board,.,gradle:leetcode/battleships-in-a-board,8,8,main,5,25c911acae6b9feab0d83bc018f337920d09b88adab1ec02468fd3eb4ae2885c,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/41627638,promoted_before_storage_audit,184,183,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/user/blacklists.java,BlackLists,weixin-mp/src/main/java/com/riversoft/weixin/mp/user/BlackLists.java,3,52,463,7,7,1,7,1.0,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,7,9ba3cc40a00c33b3a98b8073bdb3cea39de1c1cb3045f2883f5ce8047474eb61,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/43105609,promoted,34,33,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/user/users.java,Users,weixin-mp/src/main/java/com/riversoft/weixin/mp/user/Users.java,3,102,802,12,12,3,19,1.5833333333333333,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,2,0fd3eb7e6c507b778bab606603743d47d8aca077a641573e267ba0e441afbd59,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/43105609,promoted,113,112,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/menu/menus.java,Menus,weixin-mp/src/main/java/com/riversoft/weixin/mp/menu/Menus.java,5,120,974,16,16,3,20,1.25,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,4,5f6e2af65c5a0cddb3d9c4d7662473a38858b47bde9ca8767da9cba4f8697656,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/43105609,promoted,115,114,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/user/tags.java,Tags,weixin-mp/src/main/java/com/riversoft/weixin/mp/user/Tags.java,2,139,1121,22,18,3,24,1.0909090909090908,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,5,7f6bbce8bcc4f78cbf2ed8229f7a6c85a7fe3e0616e8a1babb853b87221ae913,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/43105609,promoted,117,116,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/card/cards.java,Cards,weixin-mp/src/main/java/com/riversoft/weixin/mp/card/Cards.java,3,175,1382,22,18,5,34,1.5454545454545454,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,10,bcf32c884bf2ba674cecad9e78c063ee755b08f75d3f7d7bc2d95a131401e828,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,192,191,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/message/mpmessages.java,MpMessages,weixin-mp/src/main/java/com/riversoft/weixin/mp/message/MpMessages.java,1,268,2212,50,43,7,64,1.28,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,6,84241eba4895812992f3b3206295122c148d7f0f92d39fb55865f7a969514e30,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,235,234,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/jsapi/jsapis.java,JsAPIs,weixin-mp/src/main/java/com/riversoft/weixin/mp/jsapi/JsAPIs.java,1,138,1090,14,12,15,35,2.5,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,8,a72041ccde45efb65b01730e2d6f19e00089e377934499b1b36c376ac8a0015e,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,286,285,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/message/mpxmlmessages.java,MpXmlMessages,weixin-mp/src/main/java/com/riversoft/weixin/mp/message/MpXmlMessages.java,6,104,938,3,2,20,32,10.666666666666666,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,9,abd3c6b2b8b6ec9e698a1753492ca9959f7e1f3bc81e7db564a49bdd2e334847,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,295,294,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/terminateexecution.java,TerminateExecution,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/TerminateExecution.java,1,28,187,3,1,2,4,1.3333333333333333,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,5,0f92898e105967df7b8aa39405d7d23623742808166fa7a88b811d81496e4e63,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,48,47,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/evaluatecondition.java,EvaluateCondition,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/EvaluateCondition.java,1,28,195,3,1,2,4,1.3333333333333333,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,9,14e9b70482277f1fc02e049bd32f3331756cd0b5a14dcd331745ea752e6c2dd7,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,49,48,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/agentserverversionschecker.java,AgentServerVersionsChecker,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker.java,4,44,362,4,1,4,8,2.0,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,6,119ce954843e877011bf91cb09288801e1af62957f8272cc5fcbe856f9a35c2f,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,128,127,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/resourceimportevent.java,ResourceImportEvent,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent.java,6,45,331,7,6,4,11,1.5714285714285714,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,2,04f99c9a956897127dc9c7b0a4cb39754cfa3c18e73bd364e99030f4a1b1fe7b,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,138,137,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/environment/pythonversion.java,PythonVersion,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/environment/PythonVersion.java,4,45,333,7,6,4,14,2.0,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,4,0d5143683ef187985358d6c678118c5d842e357661bee4902ab3d04fd95235b1,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,145,144,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/suiteendedevent.java,SuiteEndedEvent,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent.java,9,56,411,8,7,6,16,2.0,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,10,1f61b49b0d916111668b47bcaca0dafafbb37c3ac81fec0814e0e0a3dadb1b9d,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,198,197,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/contexts/executablecallcontext.java,ExecutableCallContext,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/contexts/ExecutableCallContext.java,6,111,951,13,8,6,21,1.6153846153846154,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,8,12e0c1b6c9f9a07593917d27732355da4dee924009c71f41b5bd7ff17110acbe,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,202,201,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/versionsevent.java,VersionsEvent,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/VersionsEvent.java,6,90,684,13,11,7,24,1.8461538461538463,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,7,12bfcbabf4294635df54050f06ba7fe19328f597738d9153963b22efe49ec070,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,224,223,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourcefactory.java,ResourceFactory,WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceFactory.java,7,65,595,11,11,3,13,1.1818181818181819,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,9,4d7de9cd5e50a56e9c9fdf4c7b625b1abceb9137583e51fefc72d25e430946b1,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,107,106,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/util/xmls.java,Xmls,WebRex/src/main/java/com/ebayopensource/webrex/util/Xmls.java,1,35,182,4,4,4,9,2.25,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,10,529503f83a058b3d839408c24d5527b44c1a18df0524a718b18ad8dad2673d11,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,131,130,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/util/reflects.java,Reflects,WebRex/src/main/java/com/ebayopensource/webrex/util/Reflects.java,2,157,1022,18,16,5,42,2.3333333333333335,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,3,2c25f51214b45545823be8ab9d7e7424376ace7ce70c717c34ded38f5c6cbf1c,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,193,192,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourceargumentsurn.java,ResourceArgumentsUrn,WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceArgumentsUrn.java,1,37,242,4,3,7,11,2.75,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,2,2059bdc5a36f7bc6ed473bd69b7aab7447f360a90e81a88e972db9c7a58750e7,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,217,216,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/util/splitters.java,Splitters,WebRex/src/main/java/com/ebayopensource/webrex/util/Splitters.java,1,129,771,12,7,7,34,2.8333333333333335,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,7,4620b4ba08c2600e2e230eca7e93eabae92527cc58ef71e58022f73b5b1fa27c,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,230,229,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/util/joiners.java,Joiners,WebRex/src/main/java/com/ebayopensource/webrex/util/Joiners.java,1,89,458,10,9,8,23,2.3,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,6,41cf854b5db64295aa89de4cd1ad230124b9ff8cc6590a00050b0b0af44fb880,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,237,236,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/cache/resourcecache.java,ResourceCache,WebRex/src/main/java/com/ebayopensource/webrex/resource/cache/ResourceCache.java,1,74,570,7,5,9,22,3.142857142857143,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,4,3dc3d79e2ac367e044966af56375cbff9a1e8aa4556a0b859edceac3def13101,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,253,252,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourceurn.java,ResourceUrn,WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceUrn.java,1,77,455,7,6,13,25,3.5714285714285716,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,5,3fd95112dfd1ac68300ca6a9bd8898d0fd43ca05b679d13e5abd2a0cdcf988d3,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,281,280,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/assign.java,Assign,hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/Assign.java,4,41,263,3,2,2,4,1.3333333333333333,maven,hbase0.98,hbase0.98/hbase-manager-0.98,hbase-manager-0.98,maven:hbase0.98/hbase-manager-0.98,8,8,main,9,daf6fa36c2bca6d62793384a5b252932ac315e1e81606c27e6ac97024771cd73,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,53,52,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-table-stat-0.98/src/main/java/com/kakao/hbase/stat/print/formatter.java,Formatter,hbase0.98/hbase-table-stat-0.98/src/main/java/com/kakao/hbase/stat/print/Formatter.java,8,76,639,10,5,2,15,1.5,maven,hbase0.98,hbase0.98/hbase-table-stat-0.98,hbase-table-stat-0.98,maven:hbase0.98/hbase-table-stat-0.98,8,8,main,4,2c0d544fd7cbf00e935b06ac84ce0cf65674959c843aa57cfadb9d3882e9c283,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,78,77,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/decimalstringsplit.java,DecimalStringSplit,hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/DecimalStringSplit.java,5,69,477,14,11,3,19,1.3571428571428572,maven,hbase0.98,hbase0.98/hbase-common-0.98,hbase-common-0.98,maven:hbase0.98/hbase-common-0.98,8,8,main,5,7ab5f711d4b244b35e7c7d20c618857e0df3d66095a80aa8b368f09034eb0f8f,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,114,113,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/manager.java,Manager,hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/Manager.java,4,149,1151,13,2,6,30,2.3076923076923075,maven,hbase0.98,hbase0.98/hbase-manager-0.98,hbase-manager-0.98,maven:hbase0.98/hbase-manager-0.98,8,8,main,8,abff2b35b4de490a9b828f6ee99c9d6f9540614730a1a7edee84caed3aaad77b,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,208,207,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/balance.java,Balance,hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/Balance.java,1,184,1349,11,3,7,35,3.1818181818181817,maven,hbase0.98,hbase0.98/hbase-manager-0.98,hbase-manager-0.98,maven:hbase0.98/hbase-manager-0.98,8,8,main,7,9d944038af0d046e84bd389020c6aa91208bea68e7e619772f892996df5b4016,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,231,230,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-table-stat-0.98/src/main/java/com/kakao/hbase/stat/load/loadio.java,LoadIO,hbase0.98/hbase-table-stat-0.98/src/main/java/com/kakao/hbase/stat/load/LoadIO.java,5,209,1610,17,3,8,48,2.823529411764706,maven,hbase0.98,hbase0.98/hbase-table-stat-0.98,hbase-table-stat-0.98,maven:hbase0.98/hbase-table-stat-0.98,8,8,main,3,2a806fe969f70e84e7e54f2e35ba6e48b9a7aa5f0e9b8ffe96152b3fb1c52b48,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,243,242,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/util.java,Util,hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/Util.java,1,219,1790,24,21,8,68,2.8333333333333335,maven,hbase0.98,hbase0.98/hbase-common-0.98,hbase-common-0.98,maven:hbase0.98/hbase-common-0.98,8,8,main,6,8c4ba1d0959ff1137f298d4d6696a54299fff21512a41b57870633d159afcbc3,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,247,246,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42
