repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,source_json_files,exact_path_exists,metric_status,metric_error,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,is_interface,is_enum,is_generated,is_test_source,eligible_for_sampling,exclusion_reason,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,java_version_source,effective_java_runtime,build_scope_pass,build_recipe,repository_storage_path,promotion_status
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:core/src/main/java/org/apache/calcite/avatica/util/datetimeutils.java,DateTimeUtils,core/src/main/java/org/apache/calcite/avatica/util/DateTimeUtils.java,12,85795396_10.json;85795396_11.json;85795396_12.json;85795396_13.json;85795396_14.json;85795396_15.json;85795396_16.json;85795396_17.json;85795396_6.json;85795396_7.json;85795396_8.json;85795396_9.json,true,success,,1087,7808,89,62,26,246,2.764044943820225,false,false,false,false,false,nloc_out_of_bounds,gradle,.,core,core,gradle:core,,,,false,,repos/successful/85795396,promoted_before_storage_audit
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:metrics/src/main/java/org/apache/calcite/avatica/metrics/noop/noopmetricssystem.java,NoopMetricsSystem,metrics/src/main/java/org/apache/calcite/avatica/metrics/noop/NoopMetricsSystem.java,1,85795396_1.json,true,success,,32,259,7,6,1,7,1.0,false,false,false,false,true,,gradle,.,metrics,metrics,gradle:metrics,,,,false,,repos/successful/85795396,promoted_before_storage_audit
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:metrics/src/main/java/org/apache/calcite/avatica/metrics/noop/noopmetricssystemfactory.java,NoopMetricsSystemFactory,metrics/src/main/java/org/apache/calcite/avatica/metrics/noop/NoopMetricsSystemFactory.java,1,85795396_0.json,true,success,,8,65,1,1,1,1,1.0,false,false,false,false,true,,gradle,.,metrics,metrics,gradle:metrics,,,,false,,repos/successful/85795396,promoted_before_storage_audit
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:server/src/main/java/org/apache/calcite/avatica/jdbc/jdbcmeta.java,JdbcMeta,server/src/main/java/org/apache/calcite/avatica/jdbc/JdbcMeta.java,1,85795396_82.json,true,success,,881,6375,71,52,10,163,2.295774647887324,false,false,false,false,false,nloc_out_of_bounds,gradle,.,server,server,gradle:server,,,,false,,repos/successful/85795396,promoted_before_storage_audit
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:server/src/main/java/org/apache/calcite/avatica/server/abstractavaticahandler.java,AbstractAvaticaHandler,server/src/main/java/org/apache/calcite/avatica/server/AbstractAvaticaHandler.java,3,85795396_88.json;85795396_89.json;85795396_90.json,true,success,,39,304,1,1,5,5,5.0,false,false,false,false,true,,gradle,.,server,server,gradle:server,,,,false,,repos/successful/85795396,promoted_before_storage_audit
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:server/src/main/java/org/apache/calcite/avatica/server/avaticaspnegoauthenticator.java,AvaticaSpnegoAuthenticator,server/src/main/java/org/apache/calcite/avatica/server/AvaticaSpnegoAuthenticator.java,3,85795396_85.json;85795396_86.json;85795396_87.json,true,success,,49,392,2,1,6,8,4.0,false,false,false,false,true,,gradle,.,server,server,gradle:server,,,,false,,repos/successful/85795396,promoted_before_storage_audit
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:server/src/main/java/org/apache/calcite/avatica/server/handlerfactory.java,HandlerFactory,server/src/main/java/org/apache/calcite/avatica/server/HandlerFactory.java,2,85795396_83.json;85795396_84.json,true,success,,70,550,5,4,6,13,2.6,false,false,false,false,true,,gradle,.,server,server,gradle:server,,,,false,,repos/successful/85795396,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/fifth/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/fifth/Frame.java,1,41627638_12.json,true,success,,46,219,10,2,3,14,1.4,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/fifth/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/fifth/LastFrame.java,1,41627638_13.json,true,success,,16,82,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/first/practice/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/first/practice/Frame.java,1,41627638_19.json,true,success,,45,228,8,2,3,13,1.625,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/first/practice/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/first/practice/LastFrame.java,3,41627638_20.json;41627638_21.json;41627638_22.json,true,success,,16,81,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/fourth/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/fourth/Frame.java,1,41627638_6.json,true,success,,46,219,10,2,3,14,1.4,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/fourth/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/fourth/LastFrame.java,1,41627638_7.json,true,success,,16,82,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/second/practice/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/second/practice/Frame.java,1,41627638_14.json,true,success,,45,221,9,2,3,13,1.4444444444444444,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/second/practice/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/second/practice/LastFrame.java,2,41627638_15.json;41627638_16.json,true,success,,20,104,3,2,1,3,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/seven/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/seven/Frame.java,1,41627638_10.json,true,success,,45,213,9,2,3,13,1.4444444444444444,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/seven/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/seven/LastFrame.java,1,41627638_11.json,true,success,,16,82,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/sixth/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/sixth/Frame.java,1,41627638_17.json,true,success,,45,215,9,2,3,13,1.4444444444444444,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/sixth/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/sixth/LastFrame.java,1,41627638_18.json,true,success,,16,82,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling/third/practice/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling/third/practice/LastFrame.java,1,41627638_9.json,true,success,,16,84,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling2017/livedemo/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling2017/livedemo/Frame.java,1,41627638_4.json,true,success,,38,192,5,2,3,10,2.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling2017/livedemo/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling2017/livedemo/LastFrame.java,1,41627638_5.json,true,success,,16,82,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling2017/practice1/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling2017/practice1/Frame.java,1,41627638_0.json,true,success,,42,203,6,2,3,11,1.8333333333333333,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling2017/practice1/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling2017/practice1/LastFrame.java,1,41627638_1.json,true,success,,12,58,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling2017/practice2/frame.java,Frame,dotnet/dojos/dojo1/JBG/src/main/java/bowling2017/practice2/Frame.java,1,41627638_2.json,true,success,,37,184,5,2,3,10,2.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:dotnet/dojos/dojo1/jbg/src/main/java/bowling2017/practice2/lastframe.java,LastFrame,dotnet/dojos/dojo1/JBG/src/main/java/bowling2017/practice2/LastFrame.java,1,41627638_3.json,true,success,,12,58,2,1,1,2,1.0,false,false,false,false,true,,gradle,dotnet/dojos/dojo1/JBG,dotnet/dojos/dojo1/JBG,.,gradle:dotnet/dojos/dojo1/JBG,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:kata/cash-register/src/main/java/cashregister/discounts/freegiftdiscount.java,FreeGiftDiscount,kata/cash-register/src/main/java/cashregister/discounts/FreeGiftDiscount.java,2,41627638_27.json;41627638_28.json,true,success,,31,259,3,1,2,4,1.3333333333333333,false,false,false,false,true,,gradle,kata/cash-register,kata/cash-register,.,gradle:kata/cash-register,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:kata/cash-register/src/main/java/cashregister/discounts/nodiscount.java,NoDiscount,kata/cash-register/src/main/java/cashregister/discounts/NoDiscount.java,1,41627638_26.json,true,success,,20,116,3,2,1,3,1.0,false,false,false,false,true,,gradle,kata/cash-register,kata/cash-register,.,gradle:kata/cash-register,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:kata/cash-register/src/main/java/cashregister/discounts/percentagediscount.java,PercentageDiscount,kata/cash-register/src/main/java/cashregister/discounts/PercentageDiscount.java,1,41627638_25.json,true,success,,18,129,2,1,1,2,1.0,false,false,false,false,true,,gradle,kata/cash-register,kata/cash-register,.,gradle:kata/cash-register,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:kata/cash-register/src/main/java/cashregister/io/configreader.java,ConfigReader,kata/cash-register/src/main/java/cashregister/io/ConfigReader.java,1,41627638_23.json,true,success,,66,591,7,1,2,10,1.4285714285714286,false,false,false,false,true,,gradle,kata/cash-register,kata/cash-register,.,gradle:kata/cash-register,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:kata/cash-register/src/main/java/cashregister/io/inputparser.java,InputParser,kata/cash-register/src/main/java/cashregister/io/InputParser.java,1,41627638_24.json,true,success,,41,440,4,1,2,5,1.25,false,false,false,false,true,,gradle,kata/cash-register,kata/cash-register,.,gradle:kata/cash-register,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:kata/cash-register/src/main/java/cashregister/models/orderlineitem.java,OrderLineItem,kata/cash-register/src/main/java/cashregister/models/OrderLineItem.java,1,41627638_29.json,true,success,,25,140,5,4,1,5,1.0,false,false,false,false,true,,gradle,kata/cash-register,kata/cash-register,.,gradle:kata/cash-register,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:rbac/src/main/java/org/openlmis/role.java,Role,RBAC/src/main/java/org/openlmis/Role.java,1,41627638_114.json,true,success,,46,371,7,5,2,11,1.5714285714285714,false,false,false,false,true,,gradle,RBAC,RBAC,.,gradle:RBAC,,,,false,,repos/successful/41627638,promoted_before_storage_audit
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:rbac/src/main/java/org/openlmis/supervisionroleassignment.java,SupervisionRoleAssignment,RBAC/src/main/java/org/openlmis/SupervisionRoleAssignment.java,3,41627638_111.json;41627638_112.json;41627638_113.json,true,success,,33,223,5,1,6,10,2.0,false,false,false,false,true,,gradle,RBAC,RBAC,.,gradle:RBAC,,,,false,,repos/successful/41627638,promoted_before_storage_audit
39195736,https://github.com/racodond/sonar-jproperties-plugin,7a6e8c332e5db8d2a89212fe8defe8b8fdb6c3f6,39195736:jproperties-frontend/src/main/java/org/sonar/jproperties/visitors/metrics/javapropertiescommentanalyser.java,JavaPropertiesCommentAnalyser,jproperties-frontend/src/main/java/org/sonar/jproperties/visitors/metrics/JavaPropertiesCommentAnalyser.java,3,39195736_12.json;39195736_13.json;39195736_14.json,true,success,,21,132,2,2,3,6,3.0,false,false,false,false,true,,maven,.,jproperties-frontend,jproperties-frontend,maven:jproperties-frontend,,,,false,,repos/successful/39195736,promoted_before_storage_audit
39195736,https://github.com/racodond/sonar-jproperties-plugin,7a6e8c332e5db8d2a89212fe8defe8b8fdb6c3f6,39195736:jproperties-frontend/src/main/java/org/sonar/jproperties/visitors/syntaxhighlightervisitor.java,SyntaxHighlighterVisitor,jproperties-frontend/src/main/java/org/sonar/jproperties/visitors/SyntaxHighlighterVisitor.java,10,39195736_15.json;39195736_16.json;39195736_17.json;39195736_18.json;39195736_19.json;39195736_20.json;39195736_21.json;39195736_22.json;39195736_23.json;39195736_24.json,true,success,,61,499,7,4,5,12,1.7142857142857142,false,false,false,false,true,,maven,.,jproperties-frontend,jproperties-frontend,maven:jproperties-frontend,,,,false,,repos/successful/39195736,promoted_before_storage_audit
39195736,https://github.com/racodond/sonar-jproperties-plugin,7a6e8c332e5db8d2a89212fe8defe8b8fdb6c3f6,39195736:jproperties-frontend/src/main/java/org/sonar/plugins/jproperties/api/customjavapropertiesrulesdefinition.java,CustomJavaPropertiesRulesDefinition,jproperties-frontend/src/main/java/org/sonar/plugins/jproperties/api/CustomJavaPropertiesRulesDefinition.java,1,39195736_11.json,true,success,,19,161,1,4,1,1,1.0,false,false,false,false,true,,maven,.,jproperties-frontend,jproperties-frontend,maven:jproperties-frontend,,,,false,,repos/successful/39195736,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:core/src/main/java/de/voidnode/trading4j/domain/trades/completedtrade.java,CompletedTrade,core/src/main/java/de/voidnode/trading4j/domain/trades/CompletedTrade.java,1,77481567_129.json,true,success,,85,627,8,7,13,26,3.25,false,false,true,false,false,is_generated_code,maven,.,core,core,maven:core,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:examples/src/main/java/de/voidnode/trading4j/examples/nmovingaveragesexpertadvisor.java,NMovingAveragesExpertAdvisor,examples/src/main/java/de/voidnode/trading4j/examples/NMovingAveragesExpertAdvisor.java,1,77481567_0.json,true,success,,132,1047,12,7,9,32,2.6666666666666665,false,false,false,false,true,,maven,.,examples,examples,maven:examples,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/clientcommunicator.java,ClientCommunicator,server/src/main/java/de/voidnode/trading4j/server/protocol/ClientCommunicator.java,4,77481567_193.json;77481567_194.json;77481567_195.json;77481567_196.json,true,success,,37,236,2,1,5,6,3.0,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/exceptionhandler.java,ExceptionHandler,server/src/main/java/de/voidnode/trading4j/server/protocol/ExceptionHandler.java,7,77481567_198.json;77481567_199.json;77481567_200.json;77481567_201.json;77481567_202.json;77481567_203.json;77481567_204.json,true,success,,62,395,4,2,5,9,2.25,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/expertadvisorprotocol.java,ExpertAdvisorProtocol,server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/ExpertAdvisorProtocol.java,2,77481567_208.json;77481567_209.json,true,success,,47,348,2,1,5,6,3.0,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/localexpertadvisor.java,LocalExpertAdvisor,server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/LocalExpertAdvisor.java,9,77481567_219.json;77481567_220.json;77481567_221.json;77481567_222.json;77481567_223.json;77481567_224.json;77481567_225.json;77481567_226.json;77481567_227.json,true,success,,76,681,7,1,6,14,2.0,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/pendingordermapper.java,PendingOrderMapper,server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/PendingOrderMapper.java,3,77481567_205.json;77481567_206.json;77481567_207.json,true,success,,31,221,4,4,2,6,1.5,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/remotebroker.java,RemoteBroker,server/src/main/java/de/voidnode/trading4j/server/protocol/expertadvisor/RemoteBroker.java,9,77481567_210.json;77481567_211.json;77481567_212.json;77481567_213.json;77481567_214.json;77481567_215.json;77481567_216.json;77481567_217.json;77481567_218.json,true,success,,90,645,7,5,4,14,2.0,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/indicatorprotocol.java,IndicatorProtocol,server/src/main/java/de/voidnode/trading4j/server/protocol/IndicatorProtocol.java,1,77481567_197.json,true,success,,37,302,3,1,2,4,1.3333333333333333,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/protocol/messagebasedclientconnection.java,MessageBasedClientConnection,server/src/main/java/de/voidnode/trading4j/server/protocol/MessageBasedClientConnection.java,18,77481567_175.json;77481567_176.json;77481567_177.json;77481567_178.json;77481567_179.json;77481567_180.json;77481567_181.json;77481567_182.json;77481567_183.json;77481567_184.json;77481567_185.json;77481567_186.json;77481567_187.json;77481567_188.json;77481567_189.json;77481567_190.json;77481567_191.json;77481567_192.json,true,success,,221,1987,22,4,11,45,2.0454545454545454,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/reporting/implementations/combiningnotifier.java,CombiningNotifier,server/src/main/java/de/voidnode/trading4j/server/reporting/implementations/CombiningNotifier.java,2,77481567_230.json;77481567_231.json,true,success,,53,343,7,6,2,13,1.8571428571428572,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
77481567,https://github.com/rbi/trading4j,996e651004193e4facaec393d00d86f93850f8f5,77481567:server/src/main/java/de/voidnode/trading4j/server/reporting/implementations/mailnotifier.java,MailNotifier,server/src/main/java/de/voidnode/trading4j/server/reporting/implementations/MailNotifier.java,2,77481567_228.json;77481567_229.json,true,success,,38,300,4,2,2,5,1.25,false,false,false,false,true,,maven,.,server,server,maven:server,,,,false,,repos/successful/77481567,promoted_before_storage_audit
60578004,https://github.com/artoderk/elastic-jobx,1431671595cee4222e4445fc80b5b14e6262d7b8,60578004:elastic-jobx-api/elastic-jobx-api-core/src/main/java/com/dangdang/ddframe/job/api/jobapifactory.java,JobAPIFactory,elastic-jobx-api/elastic-jobx-api-core/src/main/java/com/dangdang/ddframe/job/api/JobAPIFactory.java,4,60578004_273.json;60578004_274.json;60578004_275.json;60578004_276.json,true,success,,28,327,5,5,1,5,1.0,false,false,false,false,true,,maven,.,elastic-jobx-api/elastic-jobx-api-core,elastic-jobx-api/elastic-jobx-api-core,maven:elastic-jobx-api/elastic-jobx-api-core,,,,false,,repos/successful/60578004,promoted_before_storage_audit
60578004,https://github.com/artoderk/elastic-jobx,1431671595cee4222e4445fc80b5b14e6262d7b8,60578004:elastic-jobx-api/elastic-jobx-api-core/src/main/java/com/dangdang/ddframe/job/internal/operate/joboperateapiimpl.java,JobOperateAPIImpl,elastic-jobx-api/elastic-jobx-api-core/src/main/java/com/dangdang/ddframe/job/internal/operate/JobOperateAPIImpl.java,14,60578004_289.json;60578004_290.json;60578004_291.json;60578004_292.json;60578004_293.json;60578004_294.json;60578004_295.json;60578004_296.json;60578004_297.json;60578004_298.json;60578004_299.json;60578004_300.json;60578004_301.json;60578004_302.json,true,success,,91,716,15,14,3,17,1.1333333333333333,false,false,false,false,true,,maven,.,elastic-jobx-api/elastic-jobx-api-core,elastic-jobx-api/elastic-jobx-api-core,maven:elastic-jobx-api/elastic-jobx-api-core,,,,false,,repos/successful/60578004,promoted_before_storage_audit
