repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,sample_index,Project,Focal_Class_agone,Test_Class,Focal_Path_agone,Test_Path,Module,Repo_Dir,Compiled_Focal_Path,Synthesized_Test_Rel_Path,Package,Java_Version,Build_Tool_agone,Recipe_Command_Windows,Recipe_Command_Posix,Recipe_ID,repo_exists,focal_exists,recipe_exists,duplicate_class_key,duplicate_focal_path,preflight_status
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/alertsender.java,AlertSender,hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/AlertSender.java,1,36,258,3,2,4,6,2.0,maven,hbase0.98,hbase0.98/hbase-common-0.98,hbase-common-0.98,maven:hbase0.98/hbase-common-0.98,8,8,main,1,0ff5bdfd8bcf7e85ad75a8b319636f7a442caa3631387492f81b65ff65daac3a,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,124,123,46396068,AlertSender,AlertSender_RBL4Test_ed64392c,repos/46396068/hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/AlertSender.java,repos/46396068/hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/AlertSender_RBL4Test_ed64392c.java,hbase0.98/hbase-common-0.98,D:\A_ThucNghiem\compiledrepos\46396068,D:\A_ThucNghiem\compiledrepos\46396068\hbase0.98\hbase-common-0.98\src\main\java\com\kakao\hbase\common\util\AlertSender.java,hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/AlertSender_RBL4Test_ed64392c.java,com.kakao.hbase.common.util,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\hbase-common-0.98\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/hbase-common-0.98/pom.xml"" clean test-compile",v3:46396068:maven:hbase0.98/hbase-common-0.98,1,1,1,0,0,PASS
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/objecthelper.java,ObjectHelper,niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper.java,2,20,158,2,2,4,6,3.0,maven,.,niubi-job-framework/niubi-job-core,niubi-job-framework/niubi-job-core,maven:niubi-job-framework/niubi-job-core,8,8,main,2,204abd5458a858737891aa2484d2e1a1513c9200286d201c7600e3a03ae6e2f1,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/49384652,promoted,125,124,49384652,ObjectHelper,ObjectHelper_RBL4Test_3f333538,repos/49384652/niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper.java,repos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper_RBL4Test_3f333538.java,niubi-job-framework/niubi-job-core,D:\A_ThucNghiem\compiledrepos\49384652,D:\A_ThucNghiem\compiledrepos\49384652\niubi-job-framework\niubi-job-core\src\main\java\com\zuoxiaolong\niubi\job\core\helper\ObjectHelper.java,niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper_RBL4Test_3f333538.java,com.zuoxiaolong.niubi.job.core.helper,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl niubi-job-framework/niubi-job-core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl niubi-job-framework/niubi-job-core -am clean test-compile",v3:49384652:maven:niubi-job-framework/niubi-job-core,1,1,1,0,0,PASS
81384608,https://github.com/Teradata/kylo,0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbcrelationprovider.java,JdbcRelationProvider,integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcRelationProvider.java,2,33,265,2,1,4,6,3.0,maven,.,integrations/spark/spark-catalog/spark-catalog-core,integrations/spark/spark-catalog/spark-catalog-core,maven:integrations/spark/spark-catalog/spark-catalog-core,8,8,main,5,52548106d1948e30444c37932277909aa82c6d51e7bd325ae32a326604a90aaf,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/81384608,promoted_before_storage_audit,126,125,81384608,JdbcRelationProvider,JdbcRelationProvider_RBL4Test_901bfaa9,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcRelationProvider.java,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcRelationProvider_RBL4Test_901bfaa9.java,integrations/spark/spark-catalog/spark-catalog-core,D:\A_ThucNghiem\compiledrepos\81384608,D:\A_ThucNghiem\compiledrepos\81384608\integrations\spark\spark-catalog\spark-catalog-core\src\main\java\com\thinkbiganalytics\kylo\catalog\spark\sources\jdbc\JdbcRelationProvider.java,integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcRelationProvider_RBL4Test_901bfaa9.java,com.thinkbiganalytics.kylo.catalog.spark.sources.jdbc,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile",v3:81384608:maven:integrations/spark/spark-catalog/spark-catalog-core,1,1,1,0,0,PASS
78444970,https://github.com/voho/web,837c9c673caac60d2d8de1647e9d3e08acd70d9a,78444970:examples/graph/src/main/java/graph/algorithm/path/dijkstra.java,Dijkstra,examples/graph/src/main/java/graph/algorithm/path/Dijkstra.java,2,33,327,2,1,4,6,3.0,maven,.,examples/graph,examples/graph,maven:examples/graph,8,8,main,7,6865840110828134887417b86e1036024543d0ce029cac3cc380d4f05a0cca34,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/78444970,promoted_before_storage_audit,127,126,78444970,Dijkstra,Dijkstra_RBL4Test_6d96978a,repos/78444970/examples/graph/src/main/java/graph/algorithm/path/Dijkstra.java,repos/78444970/examples/graph/src/test/java/graph/algorithm/path/Dijkstra_RBL4Test_6d96978a.java,examples/graph,D:\A_ThucNghiem\compiledrepos\78444970,D:\A_ThucNghiem\compiledrepos\78444970\examples\graph\src\main\java\graph\algorithm\path\Dijkstra.java,examples/graph/src/test/java/graph/algorithm/path/Dijkstra_RBL4Test_6d96978a.java,graph.algorithm.path,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\examples\graph\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/examples/graph/pom.xml"" clean test-compile",v3:78444970:maven:examples/graph,1,1,1,0,0,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/agentserverversionschecker.java,AgentServerVersionsChecker,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker.java,4,44,362,4,1,4,8,2.0,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,6,119ce954843e877011bf91cb09288801e1af62957f8272cc5fcbe856f9a35c2f,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,128,127,44308560,AgentServerVersionsChecker,AgentServerVersionsChecker_RBL4Test_17a13120,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker_RBL4Test_17a13120.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\server\AgentServerVersionsChecker.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker_RBL4Test_17a13120.java,org.rf.ide.core.execution.server,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/battleship/solution.java,Solution,leetcode/battleships-in-a-board/src/main/java/com/github/battleship/Solution.java,11,30,179,3,1,4,9,3.0,gradle,leetcode/battleships-in-a-board,leetcode/battleships-in-a-board,.,gradle:leetcode/battleships-in-a-board,8,8,main,1,0dc7048617b74b7d95a4a82a4b27e404451cfabaa461233302d65347fd8d99dd,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/41627638,promoted_before_storage_audit,129,128,41627638,Solution,Solution_RBL4Test_d71b298e,repos/41627638/leetcode/battleships-in-a-board/src/main/java/com/github/battleship/Solution.java,repos/41627638/leetcode/battleships-in-a-board/src/test/java/com/github/battleship/Solution_RBL4Test_d71b298e.java,leetcode/battleships-in-a-board,D:\A_ThucNghiem\compiledrepos\41627638,D:\A_ThucNghiem\compiledrepos\41627638\leetcode\battleships-in-a-board\src\main\java\com\github\battleship\Solution.java,leetcode/battleships-in-a-board/src/test/java/com/github/battleship/Solution_RBL4Test_d71b298e.java,com.github.battleship,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace clean testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace clean testClasses -x test",v3:41627638:gradle:leetcode/battleships-in-a-board,1,1,1,0,0,PASS
61565876,https://github.com/ljacqu/DependencyInjector,eecb0f51c3f2ae9936c9ff64f486953eb3e48b3d,61565876:injector/src/main/java/ch/jalu/injector/context/objectidentifier.java,ObjectIdentifier,injector/src/main/java/ch/jalu/injector/context/ObjectIdentifier.java,3,44,271,6,5,4,9,1.5,maven,.,injector,injector,maven:injector,8,8,main,3,2194a8e4fd9cd34da547f6c54a17897a4c0b07a89e8fa22febe13140a5020acd,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/61565876,promoted_before_storage_audit,130,129,61565876,ObjectIdentifier,ObjectIdentifier_RBL4Test_7460272f,repos/61565876/injector/src/main/java/ch/jalu/injector/context/ObjectIdentifier.java,repos/61565876/injector/src/test/java/ch/jalu/injector/context/ObjectIdentifier_RBL4Test_7460272f.java,injector,D:\A_ThucNghiem\compiledrepos\61565876,D:\A_ThucNghiem\compiledrepos\61565876\injector\src\main\java\ch\jalu\injector\context\ObjectIdentifier.java,injector/src/test/java/ch/jalu/injector/context/ObjectIdentifier_RBL4Test_7460272f.java,ch.jalu.injector.context,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\injector\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/injector/pom.xml"" clean test-compile",v3:61565876:maven:injector,1,1,1,0,0,PASS
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/util/xmls.java,Xmls,WebRex/src/main/java/com/ebayopensource/webrex/util/Xmls.java,1,35,182,4,4,4,9,2.25,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,10,529503f83a058b3d839408c24d5527b44c1a18df0524a718b18ad8dad2673d11,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,131,130,45997449,Xmls,Xmls_RBL4Test_522a42d1,repos/45997449/WebRex/src/main/java/com/ebayopensource/webrex/util/Xmls.java,repos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/util/Xmls_RBL4Test_522a42d1.java,WebRex,D:\A_ThucNghiem\compiledrepos\45997449,D:\A_ThucNghiem\compiledrepos\45997449\WebRex\src\main\java\com\ebayopensource\webrex\util\Xmls.java,WebRex/src/test/java/com/ebayopensource/webrex/util/Xmls_RBL4Test_522a42d1.java,com.ebayopensource.webrex.util,1.7,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\WebRex\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/WebRex/pom.xml"" clean test-compile",v3:45997449:maven:WebRex,1,1,1,0,0,PASS
39195736,https://github.com/racodond/sonar-jproperties-plugin,7a6e8c332e5db8d2a89212fe8defe8b8fdb6c3f6,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/linelengthcheck.java,LineLengthCheck,jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/LineLengthCheck.java,1,70,485,6,3,4,9,1.5,maven,.,jproperties-checks,jproperties-checks,maven:jproperties-checks,8,8,main,5,7b8a93f780ffedc93238bfc0fa02bb0881076790b4c03a86c399aaa673e7781a,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/39195736,promoted_before_storage_audit,132,131,39195736,LineLengthCheck,LineLengthCheck_RBL4Test_9e0529ba,repos/39195736/jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/LineLengthCheck.java,repos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/LineLengthCheck_RBL4Test_9e0529ba.java,jproperties-checks,D:\A_ThucNghiem\compiledrepos\39195736,D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\src\main\java\org\sonar\jproperties\checks\generic\LineLengthCheck.java,jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/LineLengthCheck_RBL4Test_9e0529ba.java,org.sonar.jproperties.checks.generic,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl jproperties-checks -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl jproperties-checks -am clean test-compile",v3:39195736:maven:jproperties-checks,1,1,1,0,0,PASS
9619226,https://github.com/3pillarlabs/spring-data-simpledb,f1e0eb4e48ec4674d3966e8f5bc04c95031f93ae,9619226:spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/simpledbresultconverter.java,SimpleDbResultConverter,spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/SimpleDbResultConverter.java,5,37,283,4,3,4,9,2.25,maven,.,spring-data-simpledb-impl,spring-data-simpledb-impl,maven:spring-data-simpledb-impl,6,8,main,10,d2ebd352510cac83257308c647073c4740d8be2b4a3f3708a29af40a6f86129c,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/9619226,promoted_before_storage_audit,133,132,9619226,SimpleDbResultConverter,SimpleDbResultConverter_RBL4Test_c6463d40,repos/9619226/spring-data-simpledb-impl/src/main/java/org/springframework/data/simpledb/query/SimpleDbResultConverter.java,repos/9619226/spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/query/SimpleDbResultConverter_RBL4Test_c6463d40.java,spring-data-simpledb-impl,D:\A_ThucNghiem\compiledrepos\9619226,D:\A_ThucNghiem\compiledrepos\9619226\spring-data-simpledb-impl\src\main\java\org\springframework\data\simpledb\query\SimpleDbResultConverter.java,spring-data-simpledb-impl/src/test/java/org/springframework/data/simpledb/query/SimpleDbResultConverter_RBL4Test_c6463d40.java,org.springframework.data.simpledb.query,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\spring-data-simpledb-impl\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/spring-data-simpledb-impl/pom.xml"" clean test-compile",v3:9619226:maven:spring-data-simpledb-impl,1,1,1,0,0,PASS
74999474,https://github.com/yahoo/parsec-libraries,142bc4c95a8ca7b8c82f7f95d8144cb6d4bc2096,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/defaultasynccompletionhandler.java,DefaultAsyncCompletionHandler,parsec-clients/src/main/java/com/yahoo/parsec/clients/DefaultAsyncCompletionHandler.java,4,46,345,5,1,4,10,2.0,gradle,.,parsec-clients,parsec-clients,gradle:parsec-clients,unknown,8,main,4,23127925fed44b3e6bae3a93bf7ab2f5ca4f1e35c75ee4676a7c25ef1fe4cd03,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/74999474,promoted_before_storage_audit,134,133,74999474,DefaultAsyncCompletionHandler,DefaultAsyncCompletionHandler_RBL4Test_e521567f,repos/74999474/parsec-clients/src/main/java/com/yahoo/parsec/clients/DefaultAsyncCompletionHandler.java,repos/74999474/parsec-clients/src/test/java/com/yahoo/parsec/clients/DefaultAsyncCompletionHandler_RBL4Test_e521567f.java,parsec-clients,D:\A_ThucNghiem\compiledrepos\74999474,D:\A_ThucNghiem\compiledrepos\74999474\parsec-clients\src\main\java\com\yahoo\parsec\clients\DefaultAsyncCompletionHandler.java,parsec-clients/src/test/java/com/yahoo/parsec/clients/DefaultAsyncCompletionHandler_RBL4Test_e521567f.java,com.yahoo.parsec.clients,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace :parsec-clients:clean :parsec-clients:testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace :parsec-clients:clean :parsec-clients:testClasses -x test",v3:74999474:gradle:parsec-clients,1,1,1,0,0,PASS
41627638,https://github.com/cuipengfei/Spikes,3b98b697479020d277bcf69f5651102982d7ba12,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/battleship/parser.java,Parser,leetcode/battleships-in-a-board/src/main/java/com/github/battleship/Parser.java,5,35,312,5,1,4,10,2.0,gradle,leetcode/battleships-in-a-board,leetcode/battleships-in-a-board,.,gradle:leetcode/battleships-in-a-board,8,8,main,6,2f34e6830a114b1825d357a300d7209e4ac1d3b53629ed27021887e8eeb5c832,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/41627638,promoted_before_storage_audit,135,134,41627638,Parser,Parser_RBL4Test_6bf65714,repos/41627638/leetcode/battleships-in-a-board/src/main/java/com/github/battleship/Parser.java,repos/41627638/leetcode/battleships-in-a-board/src/test/java/com/github/battleship/Parser_RBL4Test_6bf65714.java,leetcode/battleships-in-a-board,D:\A_ThucNghiem\compiledrepos\41627638,D:\A_ThucNghiem\compiledrepos\41627638\leetcode\battleships-in-a-board\src\main\java\com\github\battleship\Parser.java,leetcode/battleships-in-a-board/src/test/java/com/github/battleship/Parser_RBL4Test_6bf65714.java,com.github.battleship,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace clean testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace clean testClasses -x test",v3:41627638:gradle:leetcode/battleships-in-a-board,1,1,1,0,0,PASS
95247959,https://github.com/aws/aws-sdk-java-v2,999ce2f6564ba6615a4b428c26fc1116cf85fbdf,95247959:http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/utils/channelutils.java,ChannelUtils,http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/utils/ChannelUtils.java,2,41,269,4,3,4,10,2.5,maven,.,http-clients/netty-nio-client,http-clients/netty-nio-client,maven:http-clients/netty-nio-client,8,8,main,7,378aa98613dfaf515f7b47a22e9632a892728b6e92682d7888bf206f325fb797,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/95247959,promoted_before_storage_audit,136,135,95247959,ChannelUtils,ChannelUtils_RBL4Test_6d41ba87,repos/95247959/http-clients/netty-nio-client/src/main/java/software/amazon/awssdk/http/nio/netty/internal/utils/ChannelUtils.java,repos/95247959/http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/internal/utils/ChannelUtils_RBL4Test_6d41ba87.java,http-clients/netty-nio-client,D:\A_ThucNghiem\compiledrepos\95247959,D:\A_ThucNghiem\compiledrepos\95247959\http-clients\netty-nio-client\src\main\java\software\amazon\awssdk\http\nio\netty\internal\utils\ChannelUtils.java,http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/internal/utils/ChannelUtils_RBL4Test_6d41ba87.java,software.amazon.awssdk.http.nio.netty.internal.utils,1.8,Maven,"""${REPO_DIR}\mvnw.cmd"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile","""${REPO_DIR}/mvnw"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl http-clients/netty-nio-client -am clean test-compile",v3:95247959:maven:http-clients/netty-nio-client,1,1,1,0,0,PASS
39195736,https://github.com/racodond/sonar-jproperties-plugin,7a6e8c332e5db8d2a89212fe8defe8b8fdb6c3f6,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/commentconventioncheck.java,CommentConventionCheck,jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/CommentConventionCheck.java,5,61,441,5,3,4,10,2.0,maven,.,jproperties-checks,jproperties-checks,maven:jproperties-checks,8,8,main,9,af8b5207606ee51c0ce1f959987e47f891f578430429a8b1955752fbc7b649a7,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/39195736,promoted_before_storage_audit,137,136,39195736,CommentConventionCheck,CommentConventionCheck_RBL4Test_9bdc6cb7,repos/39195736/jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/CommentConventionCheck.java,repos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/CommentConventionCheck_RBL4Test_9bdc6cb7.java,jproperties-checks,D:\A_ThucNghiem\compiledrepos\39195736,D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\src\main\java\org\sonar\jproperties\checks\generic\CommentConventionCheck.java,jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/CommentConventionCheck_RBL4Test_9bdc6cb7.java,org.sonar.jproperties.checks.generic,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl jproperties-checks -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl jproperties-checks -am clean test-compile",v3:39195736:maven:jproperties-checks,1,1,1,0,0,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/resourceimportevent.java,ResourceImportEvent,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent.java,6,45,331,7,6,4,11,1.5714285714285714,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,2,04f99c9a956897127dc9c7b0a4cb39754cfa3c18e73bd364e99030f4a1b1fe7b,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,138,137,44308560,ResourceImportEvent,ResourceImportEvent_RBL4Test_fa900415,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent_RBL4Test_fa900415.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\agent\event\ResourceImportEvent.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent_RBL4Test_fa900415.java,org.rf.ide.core.execution.agent.event,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/header.java,Header,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Header.java,1,43,307,5,2,4,11,2.2,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,3,0fbe8b51d5cd690832e6f6a33f75cdf15e98327411af283b229eea78cb9258c0,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,139,138,558963,Header,Header_RBL4Test_81a76271,repos/558963/httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Header.java,repos/558963/httpcache4j-api/src/test/java/org/codehaus/httpcache4j/Header_RBL4Test_81a76271.java,httpcache4j-api,D:\A_ThucNghiem\compiledrepos\558963,D:\A_ThucNghiem\compiledrepos\558963\httpcache4j-api\src\main\java\org\codehaus\httpcache4j\Header.java,httpcache4j-api/src/test/java/org/codehaus/httpcache4j/Header_RBL4Test_81a76271.java,org.codehaus.httpcache4j,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\httpcache4j-api\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/httpcache4j-api/pom.xml"" clean test-compile",v3:558963:maven:httpcache4j-api,1,1,1,0,0,PASS
